,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_side,eff_back
24,24,4715776.166197276,4715819.126549084,188202.9537566696,-154.70164723374657,-153.6496784366022,7726.351909030098,53.099999999999994,6671799.727945435,1,0.0008699998902495042,0.7858005807647737,0,0.00034354325750135387,0,0,0
25,25,4715618.299889737,4715662.312181276,195929.1776336037,-161.03093252861518,-159.9790220985543,7726.094116515697,53.099999999999994,6671799.71677665,1,0.0008699998902495042,0.7858340294784429,0,0.00034353264403254633,0,0,0
26,26,4715454.104404264,4715499.168576461,203655.13853311463,-167.3600016868165,-166.3081510356854,7725.825954242689,53.099999999999994,6671799.705608221,1,0.0008699998902495042,0.7858688180323976,0,0.0003435216043597261,0,0,0
27,27,4715283.57996124,4715329.695953611,211380.82608562266,-173.6888462136459,-172.63705675321057,7725.547422571008,53.099999999999994,6671799.694440153,1,0.0008699998902495042,0.7859049462402881,0,0.0003435101385819131,0,0,0
28,28,4715106.726789545,4715153.894540193,219106.22992191487,-180.01745761470025,-178.9657307566446,7725.258521874509,53.099999999999994,6671799.683272468,1,0.0008699998902495042,0.7859424139086223,0,0.00034349824680193286,0,0,0
29,29,4714923.545126551,4714971.764572167,226831.33967315918,-186.34582739588947,-185.29416455181337,7724.9592525409635,53.099999999999994,6671799.672105176,1,0.0008699998902495042,0.785981220836772,0,0.0003434859291263881,0,0,0
30,30,4714734.035218124,4714783.3062939895,234556.1449709182,-192.6739470634478,-191.6223496448652,7724.649614972059,53.099999999999994,6671799.66093829,1,0.0008699998902495042,0.7860213668169775,0,0.00034347318566571995,0,0,0
31,31,4714538.197318627,4714588.519958609,242280.63544716322,-199.00180812394527,-197.9502775422823,7724.329609583398,53.099999999999994,6671799.649771827,1,0.0008699998902495042,0.7860628516343519,0,0.0003434600165341711,0,0,0
32,32,4714336.03169091,4714387.405827467,250004.80073428806,-205.329402084299,-204.2779397508921,7723.999236804501,53.099999999999994,6671799.6386058,1,0.0008699998902495042,0.7861056750668881,0,0.00034344642184977085,0,0,0
33,33,4714127.538606322,4714179.964170501,257728.6304651231,-211.65672045178482,-210.60532777787878,7723.658497078801,53.099999999999994,6671799.627440222,1,0.0008699998902495042,0.7861498368854632,0,0.00034343240173436145,0,0,0
34,34,4713912.718344701,4713966.195266136,265452.11427294905,-217.98375473404838,-216.93243313079455,7723.307390863645,53.099999999999994,6671799.616275105,1,0.0008699998902495042,0.7861953368538459,0,0.00034341795631359585,0,0,0
35,35,4713691.57119438,4713746.099401294,273175.2417915109,-224.31049643911672,-223.25924731757104,7722.945918630296,53.099999999999994,6671799.605110469,1,0.0008699998902495042,0.7862421747287,0,0.00034340308571688806,0,0,0
36,36,4713464.0974521795,4713519.676871387,280898.00265503186,-230.6369370754097,-229.5857618465308,7722.574080863927,53.099999999999994,6671799.593946317,1,0.0008699998902495042,0.7862903502595927,0,0.000343387790077515,0,0,0
37,37,4713230.297423416,4713286.927980318,288620.3864982273,-236.96306815175126,-235.9119682263986,7722.191878063625,53.099999999999994,6671799.582782672,1,0.0008699998902495042,0.7863398631890003,0,0.0003433720695324624,0,0,0
38,38,4712990.171421893,4713047.853040481,296342.3829563187,-243.28888117738094,-242.23785796631296,7721.79931074239,53.099999999999994,6671799.571619545,1,0.0008699998902495042,0.7863907132523144,0,0.0003433559242225684,0,0,0
39,39,4712743.719769908,4712802.452372762,304063.9816650473,-249.61436766196522,-248.5634225758373,7721.396379427129,53.099999999999994,6671799.560456951,1,0.0008699998902495042,0.7864429001778491,0,0.00034333935429242473,0,0,0
40,40,4712490.942798247,4712550.726306536,311785.1722606884,-255.9395191156089,-254.88865356497163,7720.983084658664,53.099999999999994,6671799.549294898,1,0.0008699998902495042,0.7864964236868472,0,0.00034332235989045117,0,0,0
41,41,4712231.840846184,4712292.675179669,319505.94438006496,-262.26432704886656,-261.21354244416375,7720.559426991723,53.099999999999994,6671799.538133408,1,0.0008699998902495042,0.7865512834934882,0,0.0003433049411687961,0,0,0
42,42,4711966.414261485,4712028.299338514,327226.28766056173,-268.58878297275385,-267.53808072432065,7720.125406994944,53.099999999999994,6671799.526972495,1,0.0008699998902495042,0.7866074793048943,0,0.00034328709828342476,0,0,0
43,43,4711694.663400404,4711757.599137915,334946.1917401389,-274.91287839875895,-273.86225991682005,7719.681025250873,53.099999999999994,6671799.515812164,1,0.0008699998902495042,0.7866650108211387,0,0.00034326883139408935,0,0,0
44,44,4711416.588627683,4711480.574941205,342665.6462573464,-281.236604838854,-280.1860715335216,7719.226282355963,53.099999999999994,6671799.504652434,1,0.0008699998902495042,0.7867238777352534,0,0.00034325014066429274,0,0,0
45,45,4711132.190316551,4711197.227120202,350384.64085133723,-287.5599538055065,-286.50950708677846,7718.761178920575,53.099999999999994,6671799.493493324,1,0.0008699998902495042,0.7867840797332359,0,0.0003432310262613062,0,0,0
46,46,4710841.468848726,4710907.556055214,358103.16516188195,-293.88291681169056,-292.8325580894485,7718.285715568973,53.099999999999994,6671799.482334835,1,0.0008699998902495042,0.7868456164940584,0,0.00034321148835621647,0,0,0
47,47,4710544.42461441,4710611.562135035,365821.2088293823,-300.2054853708984,-299.1552160549059,7717.799892939326,53.099999999999994,6671799.471176989,1,0.0008699998902495042,0.786908487689674,0,0.00034319152712382556,0,0,0
48,48,4710241.058012295,4710309.245756946,373538.76149488514,-306.5276509971517,-305.47747249705236,7717.3037116837095,53.099999999999994,6671799.460019802,1,0.0008699998902495042,0.7869726929850274,0,0.0003431711427427047,0,0,0
49,49,4709931.369449555,4710000.607326711,381255.81280009623,-312.8494052050131,-311.7993189303286,7716.7971724681,53.099999999999994,6671799.448863281,1,0.0008699998902495042,0.7870382320380612,0,0.0003431503353952754,0,0,0
50,50,4709615.359341852,4709685.6472585825,388972.35238739447,-319.17073950959747,-318.1207468697256,7716.280275972377,53.099999999999994,6671799.437707447,1,0.0008699998902495042,0.7871051044997259,0,0.00034312910526760443,0,0,0
51,51,4709293.028113332,4709364.365975297,396688.3698998454,-325.49164542658326,-324.44174783079626,7715.753022890321,53.099999999999994,6671799.42655231,1,0.0008699998902495042,0.7871733100139879,0,0.00034310745254955495,0,0,0
52,52,4708964.376196623,4709036.763908075,404403.8549812154,-331.81211447222404,-330.76231332966654,7715.215413929611,53.099999999999994,6671799.415397882,1,0.0008699998902495042,0.7872428482178393,0,0.00034308537743475627,0,0,0
53,53,4708629.4040328385,4708702.84149662,412118.7972759854,-338.13213816335974,-337.0824348830469,7714.667449811828,53.099999999999994,6671799.404244179,1,0.0008699998902495042,0.7873137187413053,0,0.0003430628801205943,0,0,0
54,54,4708288.112071575,4708362.5991891185,419833.186429365,-344.45170801742813,-343.40210400824384,7714.109131272451,53.099999999999994,6671799.393091216,1,0.0008699998902495042,0.7873859212074558,0,0.00034303996080817353,0,0,0
55,55,4707940.50077091,4708016.03744224,427547.01208730607,-350.7708155524762,-349.721312223171,7713.540459060856,53.099999999999994,6671799.3819389995,1,0.0008699998902495042,0.7874594552324128,0,0.0003430166197023569,0,0,0
56,56,4707586.570597403,4707663.156721136,435260.2638965169,-357.0894522871715,-356.0400510463609,7712.961433940314,53.099999999999994,6671799.370787554,1,0.0008699998902495042,0.7875343204253615,0,0.00034299285701176247,0,0,0
57,57,4707226.322026095,4707303.957499438,442972.93150447594,-363.4076097408136,-362.3583119969759,7712.372056687994,53.099999999999994,6671799.359636887,1,0.0008699998902495042,0.7876105163885593,0,0.0003429686729487123,0,0,0
58,58,4706859.755540508,4706938.440259259,450685.00455944584,-369.72527943334524,-368.67608659482,7711.772328094956,53.099999999999994,6671799.348487014,1,0.0008699998902495042,0.787688042717346,0,0.00034294406772929155,0,0,0
59,59,4706486.871632642,4706566.605491192,458396.47271048714,-376.04245288536407,-374.99336636035,7711.162248966156,53.099999999999994,6671799.3373379465,1,0.0008699998902495042,0.7877668990001538,0,0.0003429190415733119,0,0,0
60,60,4706107.670802977,4706188.453694309,466107.3256074724,-382.35912161813377,-381.3101428146869,7710.541820120441,53.099999999999994,6671799.326189701,1,0.0008699998902495042,0.7878470848185178,0,0.0003428935947042938,0,0,0
61,61,4705722.153560472,4705803.98537616,473817.55290109984,-388.6752771535955,-387.6264074796273,7709.91104239055,53.099999999999994,6671799.315042291,1,0.0008699998902495042,0.7879285997470856,0,0.0003428677273494706,0,0,0
62,62,4705330.320422562,4705413.201052772,481527.14424290747,-394.9909110143793,-393.9421518776547,7709.269916623111,53.099999999999994,6671799.303895724,1,0.0008699998902495042,0.7880114433536302,0,0.00034284143973986267,0,0,0
63,63,4704932.1719151605,4705016.101248652,489236.0892852869,-401.30601472381545,-400.25736753195105,7708.618443678642,53.099999999999994,6671799.292750022,1,0.0008699998902495042,0.7880956151990577,0,0.0003428147321101131,0,0,0
64,64,4704527.708572657,4704612.686496781,496944.3776814971,-407.62057980594585,-406.572045966408,7707.956624431546,53.099999999999994,6671799.281605195,1,0.0008699998902495042,0.7881811148374208,0,0.00034278760469863903,0,0,0
65,65,4704116.930937916,4704202.957338617,504651.99908567837,-413.93459778553546,-412.8861787056383,7707.284459770115,53.099999999999994,6671799.2704612585,1,0.0008699998902495042,0.7882679418159286,0,0.00034276005774757187,0,0,0
66,66,4703699.839562278,4703786.914324093,512358.9431528664,-420.24806018808346,-419.1997572749873,7706.601950596526,53.099999999999994,6671799.25931822,1,0.0008699998902495042,0.7883560956749577,0,0.00034273209150266346,0,0,0
67,67,4703276.435005557,4703364.558011615,520065.1995390059,-426.5609585398349,-425.51277320054396,7705.90909782684,53.099999999999994,6671799.248176103,1,0.0008699998902495042,0.7884455759480647,0,0.00034270370621347857,0,0,0
68,68,4702846.71783604,4702935.8889680635,527770.7579009645,-432.873284367792,-431.8252180091527,7705.205902390999,53.099999999999994,6671799.23703491,1,0.0008699998902495042,0.7885363821619974,0,0.0003426749021332169,0,0,0
69,69,4702410.688630487,4702500.9077687925,535475.6078965468,-439.1850291997253,-438.13708322842444,7704.49236523283,53.099999999999994,6671799.225894662,1,0.0008699998902495042,0.7886285138367057,0,0.00034264567951877955,0,0,0
70,70,4701968.34797413,4702059.614997627,543179.7391845083,-445.49618456418534,-444.4483603867481,7703.768487310037,53.099999999999994,6671799.214755371,1,0.0008699998902495042,0.7887219704853545,0,0.0003426160386307164,0,0,0
71,71,4701519.696460672,4701612.011246863,550883.1414245691,-451.80674199051384,-450.7590410133019,7703.034269594206,53.099999999999994,6671799.203617054,1,0.0008699998902495042,0.7888167516143355,0,0.00034258597973333495,0,0,0
72,72,4701064.734692285,4701158.097117268,558585.8042774275,-458.1166930088552,-457.0691166380648,7702.289713070799,53.099999999999994,6671799.192479715,1,0.0008699998902495042,0.7889128567232796,0,0.0003425555030945843,0,0,0
73,73,4700603.463279612,4700697.873218077,566287.7174047745,-464.4260291501676,-463.378578791828,7701.534818739154,53.099999999999994,6671799.181343377,1,0.0008699998902495042,0.7890102853050686,0,0.0003425246089860737,0,0,0
74,74,4700135.882841766,4700231.340166997,573988.8704693073,-470.73474194623475,-469.6874190062058,7700.769587612485,53.099999999999994,6671799.170208053,1,0.0008699998902495042,0.7891090368458487,0,0.0003424932976830817,0,0,0
75,75,4699661.994006324,4699758.4985902,581689.2531347433,-477.04282292967696,-475.99562881364767,7699.994020717881,53.099999999999994,6671799.159073746,1,0.0008699998902495042,0.7892091108250423,0,0.00034246156946462277,0,0,0
76,76,4699181.797409332,4699279.349122328,589388.8550658339,-483.35026363396264,-482.30319974744907,7699.2081190963,53.099999999999994,6671799.147940485,1,0.0008699998902495042,0.7893105067153614,0,0.00034242942461324837,0,0,0
77,77,4698695.293695304,4698793.892406485,597087.6659283784,-489.6570555934196,-488.610123341763,7698.411883802573,53.099999999999994,6671799.1368082715,1,0.0008699998902495042,0.7894132239828213,0,0.00034239686341531523,0,0,0
78,78,4698202.483517216,4698302.129094245,604785.6753892377,-495.96319034324654,-494.9163911316115,7697.605315905402,53.099999999999994,6671799.125677122,1,0.0008699998902495042,0.7895172620867515,0,0.00034236388616070226,0,0,0
79,79,4697703.3675365085,4697804.059845644,612482.8731163486,-502.26865941952417,-501.2219946528967,7696.788416487354,53.099999999999994,6671799.114547056,1,0.0008699998902495042,0.7896226204798122,0,0.0003423304931429954,0,0,0
80,80,4697197.946423088,4697299.685329183,620179.2487787374,-508.57345435922684,-507.52692544241245,7695.961186644865,53.099999999999994,6671799.103418083,1,0.0008699998902495042,0.7897292986080047,0,0.0003422966846594348,0,0,0
81,81,4696686.220855323,4696789.006221824,627874.7920465334,-514.8775667002337,-513.8311750378556,7695.123627488235,53.099999999999994,6671799.092290216,1,0.0008699998902495042,0.7898372959106866,0,0.00034226246101085446,0,0,0
82,82,4696168.191520041,4696272.023208993,635569.4925909836,-521.1809879813402,-520.1347349778374,7694.2757401416275,53.099999999999994,6671799.08116346,1,0.0008699998902495042,0.7899466118205862,0,0.00034222782250178376,0,0,0
83,83,4695643.859112533,4695748.736984574,643263.3400844659,-527.4837097422692,-526.4375968018946,7693.41752574307,53.099999999999994,6671799.070037844,1,0.0008699998902495042,0.790057245763815,0,0.000342192769440311,0,0,0
84,84,4695113.224336549,4695219.148250914,650956.324200503,-533.7857235236827,-532.7397520505012,7692.548985444449,53.099999999999994,6671799.058913373,1,0.0008699998902495042,0.7901691971598822,0,0.00034215730213820367,0,0,0
85,85,4694576.287904298,4694683.257718818,658648.4346137765,-540.0870208671929,-539.0411922650796,7691.670120411509,53.099999999999994,6671799.047790064,1,0.0008699998902495042,0.7902824654217095,0,0.0003421214209108078,0,0,0
86,86,4694033.050536446,4694141.066107549,666339.661000141,-546.3875933153738,-545.3419089880119,7690.780931823855,53.099999999999994,6671799.036667925,1,0.0008699998902495042,0.7903970499556449,0,0.00034208512607711305,0,0,0
87,87,4693483.512962118,4693592.574144825,674029.993036637,-552.6874324117721,-551.6418937626513,7689.881420874946,53.099999999999994,6671799.025546979,1,0.0008699998902495042,0.790512950161477,0,0.0003420484179597141,0,0,0
88,88,4692927.675918892,4693037.782566825,681719.420401506,-558.986529700919,-557.9411381333334,7688.971588772096,53.099999999999994,6671799.014427225,1,0.0008699998902495042,0.7906301654324508,0,0.00034201129688479147,0,0,0
89,89,4692365.540152803,4692476.692118178,689407.9327742035,-565.2848767283416,-564.2396336453878,7688.051436736471,53.099999999999994,6671799.003308689,1,0.0008699998902495042,0.7907486951552813,0,0.00034197376318212934,0,0,0
90,90,4691797.1064183405,4691909.303551971,697095.519835413,-571.5824650405738,-570.5373718451492,7687.120966003089,53.099999999999994,6671798.992191379,1,0.0008699998902495042,0.7908685387101686,0,0.0003419358171851031,0,0,0
91,91,4691222.375478445,4691335.617629742,704782.17126706,-577.8792861851679,-576.8343442799687,7686.180177820817,53.099999999999994,6671798.981075309,1,0.0008699998902495042,0.7909896954708139,0,0.00034189745923069684,0,0,0
92,92,4690641.3481045095,4690755.635121483,712467.8767523258,-584.1753317107059,-583.1305424982254,7685.22907345237,53.099999999999994,6671798.969960495,1,0.0008699998902495042,0.7911121648044338,0,0.0003418586896594215,0,0,0
93,93,4690054.02507638,4690169.356805636,720152.6259756613,-590.4705931668111,-589.4259580493374,7684.2676541743085,53.099999999999994,6671798.958846947,1,0.0008699998902495042,0.791235946071776,0,0.0003418195088154432,0,0,0
94,94,4689460.407182349,4689576.78346909,727836.4086228012,-596.765062104159,-595.7205824837736,7683.295921277037,53.099999999999994,6671798.947734676,1,0.0008699998902495042,0.7913610386271347,0,0.00034177991704644617,0,0,0
95,95,4688860.49521916,4688977.915907189,735519.214380777,-603.0587300744891,-602.0144073530645,7682.313876064805,53.099999999999994,6671798.936623699,1,0.0008699998902495042,0.7914874418183667,0,0.000341739914703691,0,0,0
96,96,4688254.289992005,4688372.754923722,743201.0329379317,-609.3515886306157,-608.307424209814,7681.321519855701,53.099999999999994,6671798.925514038,1,0.0008699998902495042,0.7916151549869066,0,0.00034169950214198207,0,0,0
97,97,4687641.792314519,4687761.301330923,750881.8539839332,-615.6436293264396,-614.5996246077107,7680.318853981651,53.099999999999994,6671798.9144056905,1,0.0008699998902495042,0.791744177467783,0,0.0003416586797197044,0,0,0
98,98,4687023.003008787,4687143.555949475,758561.6672097885,-621.9348437169597,-620.8910001015386,7679.305879788421,53.099999999999994,6671798.903298676,1,0.0008699998902495042,0.7918745085896352,0,0.00034161744779878444,0,0,0
99,99,4686397.922905334,4686519.519608503,766240.4623078568,-628.2252233582835,-627.1815422471893,7678.282598635613,53.099999999999994,6671798.892193008,1,0.0008699998902495042,0.7920061476747275,0,0.0003415758067446925,0,0,0
100,100,4685766.552843134,4685889.193145578,773918.2289718642,-634.5147598076394,-633.4712426016731,7677.24901189666,53.099999999999994,6671798.8810887085,1,0.0008699998902495042,0.792139094038968,0,0.0003415337569264027,0,0,0
101,101,4685128.893669597,4685252.577406711,781594.9568969171,-640.8034446233872,-639.7600927231298,7676.205120958827,53.099999999999994,6671798.869985773,1,0.0008699998902495042,0.7922733469919236,0,0.0003414912987164856,0,0,0
102,102,4684484.946240578,4684609.673246356,789270.6357795158,-647.0912693650301,-646.0480841708406,7675.150927223212,53.099999999999994,6671798.858884232,1,0.0008699998902495042,0.7924089058368368,0,0.00034144843249095754,0,0,0
103,103,4683834.711420371,4683960.481527407,796945.255317569,-653.3782255932257,-652.3352085052394,7674.086432104738,53.099999999999994,6671798.847784087,1,0.0008699998902495042,0.7925457698706423,0,0.0003414051586294352,0,0,0
104,104,4683178.190081709,4683305.003121196,804618.8052104071,-659.6643048697971,-658.6214572879237,7673.011637032157,53.099999999999994,6671798.836685357,1,0.0008699998902495042,0.7926839383839848,0,0.00034136147751495736,0,0,0
105,105,4682515.383105761,4682643.238907495,812291.275158796,-665.9494987577447,-664.9068220816664,7671.926543448041,53.099999999999994,6671798.825588055,1,0.0008699998902495042,0.7928234106612346,0,0.00034131738953416686,0,0,0
106,106,4681846.291382135,4681975.189774509,819962.6548649513,-672.2337988212571,-671.1912944504268,7670.831152808789,53.099999999999994,6671798.814492194,1,0.0008699998902495042,0.7929641859805059,0,0.00034127289507712586,0,0,0
107,107,4681170.915808871,4681300.85661888,827632.9340325517,-678.5171966257229,-677.4748659593621,7669.725466584617,53.099999999999994,6671798.803397782,1,0.0008699998902495042,0.7931062636136742,0,0.00034122799453746924,0,0,0
108,108,4680489.257292448,4680620.240345688,835302.1023667534,-684.7996837377417,-683.7575281748387,7668.609486259561,53.099999999999994,6671798.792304842,1,0.0008699998902495042,0.7932496428263918,0,0.0003411826883122061,0,0,0
109,109,4679801.316747772,4679933.34186844,842970.1495742031,-691.0812517251353,-690.0392726644436,7667.483213331474,53.099999999999994,6671798.781213378,1,0.0008699998902495042,0.7933943228781076,0,0.0003411369768019363,0,0,0
110,110,4679107.095098183,4679240.162109078,850637.0653630524,-697.3618921569594,-696.3200909969953,7666.346649312021,53.099999999999994,6671798.770123405,1,0.0008699998902495042,0.7935403030220837,0,0.0003410908604106993,0,0,0
111,111,4678406.593275452,4678540.701997975,858302.8394429716,-703.6415966035145,-702.5999747425558,7665.199795726683,53.099999999999994,6671798.759034939,1,0.0008699998902495042,0.7936875825054132,0,0.00034104433954596923,0,0,0
112,112,4677699.81221978,4677834.962473932,865967.4615251634,-709.9203566363574,-708.8789154724411,7664.042654114747,53.099999999999994,6671798.747947995,1,0.0008699998902495042,0.7938361605690383,0,0.0003409974146187257,0,0,0
113,113,4676986.752879793,4677122.944484178,873630.9213223765,-716.1981638283128,-715.1569047592334,7662.875226029312,53.099999999999994,6671798.736862581,1,0.0008699998902495042,0.7939860364477676,0,0.00034095008604339286,0,0,0
114,114,4676267.416212546,4676404.64898437,881293.2085489196,-722.4750097534841,-721.4339341767917,7661.697513037281,53.099999999999994,6671798.725778713,1,0.0008699998902495042,0.7941372093702954,0,0.0003409023542378342,0,0,0
115,115,4675541.8031835165,4675680.076938589,888954.3129206756,-728.750885987265,-727.7099953002635,7660.509516719362,53.099999999999994,6671798.714696399,1,0.0008699998902495042,0.7942896785592197,0,0.0003408542196233676,0,0,0
116,116,4674809.914766609,4674949.2293193415,896614.2241551145,-735.0257841063507,-733.9850797060957,7659.311238670065,53.099999999999994,6671798.70361566,1,0.0008699998902495042,0.794443443231059,0,0.0003408056826247191,0,0,0
117,117,4674071.751944149,4674212.107107556,904272.931971308,-741.2996956887494,-740.2591789720466,7658.102680497699,53.099999999999994,6671798.692536507,1,0.0008699998902495042,0.7945985025962735,0,0.0003407567436700921,0,0,0
118,118,4673327.315706884,4673468.711292584,911930.4260899428,-747.5726123137933,-746.5322846771965,7656.883843824371,53.099999999999994,6671798.681458952,1,0.0008699998902495042,0.7947548558592815,0,0.00034070740319105963,0,0,0
119,119,4672576.60705398,4672719.042872196,919586.6962333348,-753.8445255621504,-752.8043884019594,7655.6547302859835,53.099999999999994,6671798.6703830045,1,0.0008699998902495042,0.7949125022184788,0,0.00034065766162265387,0,0,0
120,120,4671819.626993025,4671963.10285258,927241.7321254428,-760.1154270158348,-759.0754817280941,7654.4153415322335,53.099999999999994,6671798.659308684,1,0.0008699998902495042,0.7950714408662584,0,0.0003406075194032931,0,0,0
121,121,4671056.376540019,4671200.892248345,934895.5234918819,-766.3853082582194,-765.3455562387157,7653.165679226607,53.099999999999994,6671798.648235995,1,0.0008699998902495042,0.795231670989028,0,0.0003405569769748021,0,0,0
122,122,4670286.856719384,4670432.412082513,942548.0600599376,-772.654160874046,-771.6146035183068,7651.90574504638,53.099999999999994,6671798.637164963,1,0.0008699998902495042,0.7953931917672301,0,0.0003405060347823871,0,0,0
123,123,4669511.068563952,4669657.663386523,950199.3315585799,-778.9219764494374,-777.8826151527286,7650.635540682614,53.099999999999994,6671798.626095589,1,0.0008699998902495042,0.7955560023753607,0,0.00034045469327466306,0,0,0
124,124,4668729.01311497,4668876.647200227,957849.3277184764,-785.1887465719078,-784.1495827292325,7649.355067840157,53.099999999999994,6671798.615027892,1,0.0008699998902495042,0.7957201019819894,0,0.00034040295290361464,0,0,0
125,125,4667940.691422096,4668089.364571888,965498.0382720067,-791.4544628303753,-790.4154978364713,7648.064328237637,53.099999999999994,6671798.603961883,1,0.0008699998902495042,0.7958854897497776,0,0.00034035081412458253,0,0,0
126,126,4667146.104543401,4667295.81655818,973145.4529532756,-797.719116815172,-796.6803520645104,7646.763323607463,53.099999999999994,6671798.592897575,1,0.0008699998902495042,0.796052164835499,0,0.0003402982773963276,0,0,0
127,127,4666345.253545361,4666496.004224188,980791.5614981276,-803.9827001180561,-802.9441370048393,7645.45205569582,53.099999999999994,6671798.581834984,1,0.0008699998902495042,0.7962201263900587,0,0.0003402453431809131,0,0,0
128,128,4665538.139502862,4665689.928643402,988436.3536441601,-810.2452043322229,-809.2068442503823,7644.130526262668,53.099999999999994,6671798.570774118,1,0.0008699998902495042,0.7963893735585127,0,0.00034019201194376874,0,0,0
129,129,4664724.763499195,4664877.59089772,996079.819130737,-816.5066210523158,-815.4684653955107,7642.798737081743,53.099999999999994,6671798.559714994,1,0.0008699998902495042,0.7965599054800895,0,0.00034013828415367783,0,0,0
130,130,4663905.126626057,4664058.992077446,1003721.9476990033,-822.7669418744382,-821.7289920360533,7641.456689940546,53.099999999999994,6671798.548657625,1,0.0008699998902495042,0.7967317212882074,0,0.00034008416028275,0,0,0
131,131,4663079.229983546,4663234.133281284,1011362.7290918982,-829.0261583961642,-827.9884157693082,7640.104386640351,53.099999999999994,6671798.537602016,1,0.0008699998902495042,0.7969048201104965,0,0.0003400296408064566,0,0,0
132,132,4662247.074680164,4662403.015616343,1019002.1530541691,-835.2842622165504,-834.2467281940535,7638.741828996193,53.099999999999994,6671798.526548195,1,0.0008699998902495042,0.7970792010688178,0,0.0003399747262035215,0,0,0
133,133,4661408.661832813,4661565.640198132,1026640.2093323853,-841.5412449361465,-840.5039209105593,7637.369018836874,53.099999999999994,6671798.515496157,1,0.0008699998902495042,0.7972548632792844,0,0.0003399194169560523,0,0,0
134,134,4660563.992566791,4660722.008150558,1034276.8876749518,-847.7970981570073,-846.7599855205983,7635.985958004953,53.099999999999994,6671798.504445928,1,0.0008699998902495042,0.7974318058522815,0,0.0003398637135494316,0,0,0
135,135,4659713.068015797,4659872.120605925,1041912.177832123,-854.0518134827036,-853.0149136274576,7634.592648356751,53.099999999999994,6671798.4933975125,1,0.0008699998902495042,0.797610027892486,0,0.0003398076164723504,0,0,0
136,136,4658855.889321922,4659015.978704936,1049546.0695560165,-860.3053825183333,-859.2686968359496,7633.189091762341,53.099999999999994,6671798.482350931,1,0.0008699998902495042,0.7977895284988885,0,0.0003397511262167766,0,0,0
137,137,4657992.457635654,4658153.583596684,1057178.5526006268,-866.5577968705331,-865.5213267524235,7631.775290105552,53.099999999999994,6671798.47130619,1,0.0008699998902495042,0.7979703067648132,0,0.0003396942432779672,0,0,0
138,138,4657122.774115873,4657284.936438659,1064809.6167218392,-872.8090481474895,-871.7727949847765,7630.35124528396,53.099999999999994,6671798.460263309,1,0.0008699998902495042,0.7981523617779378,0,0.00033963696815444944,0,0,0
139,139,4656246.839929848,4656410.038396739,1072439.2516774435,-879.0591279589501,-878.0230931424649,7628.916959208894,53.099999999999994,6671798.449222295,1,0.0008699998902495042,0.7983356926203169,0,0.0003395793013480693,0,0,0
140,140,4655364.65625324,4655528.890645195,1080067.4472271474,-885.3080279162346,-884.2722128365155,7627.472433805423,53.099999999999994,6671798.438183159,1,0.0008699998902495042,0.7985202983683997,0,0.0003395212433638537,0,0,0
141,141,4654476.224270096,4654641.494366683,1087694.193132591,-891.5557396322466,-890.5201456795369,7626.017671012363,53.099999999999994,6671798.42714592,1,0.0008699998902495042,0.7987061780930542,0,0.000339462794710115,0,0,0
142,142,4653581.545172851,4653747.850752248,1095319.4791573596,-897.8022547214848,-896.7668832857308,7624.552672782269,53.099999999999994,6671798.416110588,1,0.0008699998902495042,0.7988933308595861,0,0.0003394039558984436,0,0,0
143,143,4652680.620162323,4652847.961001319,1102943.2950669983,-904.0475648000536,-903.0124172709033,7623.077441081433,53.099999999999994,6671798.405077171,1,0.0008699998902495042,0.7990817557277601,0,0.00033934472744358497,0,0,0
144,144,4651773.450447715,4651941.826321708,1110565.6306290254,-910.2916614856749,-909.2567392524755,7621.591977889882,53.099999999999994,6671798.394045687,1,0.0008699998902495042,0.7992714517518231,0,0.00033928510986362605,0,0,0
145,145,4650860.03724661,4651029.44792961,1118186.4756129456,-916.5345363976994,-915.499840849496,7620.096285201378,53.099999999999994,6671798.383016155,1,0.0008699998902495042,0.7994624179805236,0,0.00033922510367975404,0,0,0
146,146,4649940.381784971,4650110.827049597,1125805.8197902648,-922.7761811571175,-921.7417136826507,7618.5903650234095,53.099999999999994,6671798.371988571,1,0.0008699998902495042,0.7996546534571343,0,0.00033916470941645617,0,0,0
147,147,4649014.485297139,4649185.964914625,1133423.6529345028,-929.016587386571,-927.9823493742753,7617.074219377193,53.099999999999994,6671798.360962962,1,0.0008699998902495042,0.7998481572194732,0,0.0003391039276013966,0,0,0
148,148,4648082.3490258325,4648254.862766021,1141039.9648212078,-935.2557467103637,-934.2217395483657,7615.547850297669,53.099999999999994,6671798.349939331,1,0.0008699998902495042,0.8000429282999257,0,0.0003390427587654163,0,0,0
149,149,4647143.974222144,4647317.521853492,1148654.7452279697,-941.4936507544733,-940.4598758305898,7614.011259833501,53.099999999999994,6671798.338917699,1,0.0008699998902495042,0.8002389657254659,0,0.0003389812034425535,0,0,0
150,150,4646199.36214554,4646373.943435115,1156267.983934434,-947.7302911465622,-946.6967498482983,7612.464450047069,53.099999999999994,6671798.327898073,1,0.0008699998902495042,0.8004362685176788,0,0.00033891926217002367,0,0,0
