,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel
1437,1437,-629631.0584553638,1153788.880562356,6541036.800366065,-7694.930151547658,-126.71384582589172,-718.3635954778031,53.099999999999994,6671786.205750357,0,0.9955368550391087,1.6653090586884307,0,0.0003072910271110794,0
1438,1438,-637325.5643443683,1153661.392450157,6540314.047315183,-7694.079905228384,-128.26235005397268,-727.1423446164351,53.099999999999994,6671786.195759712,0,0.9954268528683652,1.6664675819392982,0,0.0003073118236869391,0
1439,1439,-645019.2148235452,1153532.355919629,6539582.516002137,-7693.219332083586,-129.8106821380546,-735.9201178397576,53.099999999999994,6671786.185768377,0,0.9953155146561999,1.6676261051932963,0,0.00030733286951149834,0
1440,1440,-652711.9995666451,1153401.771143955,6538842.2074087355,-7692.3484332682,-131.35884000000638,-744.696903366471,53.099999999999994,6671786.175776359,0,0.9952028405520384,1.6687846284504282,0,0.00030735416446621894,0
1441,1441,-660403.9082485809,1153269.6382983956,6538093.122528563,-7691.467209951018,-132.9068215619306,-753.4726894166014,53.099999999999994,6671786.165783645,0,0.9950888307070996,1.6699431517106966,0,0.00030737570843116473,0
1442,1442,-668094.9305454406,1153135.9575602901,6537335.262366987,-7690.575663314689,-134.45462474616656,-762.2474642115158,53.099999999999994,6671786.155790224,0,0.9949734852743949,1.6711016749741059,0,0.0003073975012849451,0
1443,1443,-675785.0561345025,1153000.729109055,6536568.627941151,-7689.6737945557215,-136.00224747529285,-771.0212159739386,53.099999999999994,6671786.145796091,0,0.9948568044087284,1.6722601982406597,0,0.0003074195429046935,0
1444,1444,-683474.2746942479,1152863.9531261837,6535793.220279976,-7688.761604884474,-137.54968767213023,-779.7939329279674,53.099999999999994,6671786.135801242,0,0.9947387882666964,1.6734187215103618,0,0.00030744183316609714,0
1445,1445,-691162.5759043753,1152725.629795247,6535009.040424156,-7687.839095525157,-139.09694325974445,-788.5656032990875,53.099999999999994,6671786.1258056555,0,0.9946194370066881,1.6745772447832143,0,0.00030746437194340703,0
1446,1446,-698849.9494458146,1152585.7593018927,6534216.089426162,-7686.906267715835,-140.644012161449,-797.3362153141895,53.099999999999994,6671786.115809339,0,0.9944987507888835,1.6757357680592229,0,0.0003074871591093936,0
1447,1447,-706536.3850007408,1152444.3418338448,6533414.368350237,-7685.963122708419,-142.1908923008079,-806.1057572015843,53.099999999999994,6671786.105812277,0,0.9943767297752554,1.67689429133839,0,0.0003075101945353614,0
1448,1448,-714221.8722525872,1152301.377580904,6532603.878272392,-7685.009661768668,-143.7375816016384,-814.8742171910184,53.099999999999994,6671786.095814461,0,0.9942533741295676,1.6780528146207192,0,0.00030753347809119307,0
1449,1449,-721906.4008860603,1152156.8667349464,6531784.62028041,-7684.045886176187,-145.284077988014,-823.6415835136903,53.099999999999994,6671786.085815883,0,0.9941286840173753,1.6792113379062141,0,0.0003075570096452831,0
1450,1450,-729589.960587153,1152010.8094899247,6530956.595473843,-7683.0717972244265,-146.83037938426693,-832.4078444022666,53.099999999999994,6671786.075816541,0,0.9940026596060247,1.680369861194879,0,0.00030758078906458717,0
1451,1451,-737272.5410431584,1151863.2060418664,6530119.804964006,-7682.087396220676,-148.37648371499122,-841.1729880908969,53.099999999999994,6671786.065816418,0,0.9938753010646533,1.6815283844867164,0,0.00030760481621457494,0
1452,1452,-744954.131942684,1151714.0565888747,6529274.249873982,-7681.092684486067,-149.9223889050453,-849.9370028152302,53.099999999999994,6671786.055815505,0,0.9937466085641885,1.6826869077817308,0,0.0003076290909592605,0
1453,1453,-752634.722975665,1151563.361331128,6528419.931338618,-7680.08766335557,-151.4680928795548,-858.6998768124307,53.099999999999994,6671786.045813805,0,0.9936165822773485,1.6838454310799253,0,0.00030765361316120596,0
1454,1454,-760314.3038333792,1151411.1204708791,6527556.850504519,-7679.072334177993,-153.01359356391552,-867.4615983211934,53.099999999999994,6671786.0358113,0,0.9934852223786421,1.6850039543813033,0,0.0003076783826814939,0
1455,1455,-767992.8642084594,1151257.334212455,6526685.008530058,-7678.046698315978,-154.55888888379593,-876.2221555817597,53.099999999999994,6671786.025807989,0,0.9933525290443672,1.6861624776858684,0,0.00030770339937977013,0
1456,1456,-775670.3937949083,1151102.0027622576,6525804.406585359,-7677.010757146001,-156.10397676514015,-884.9815368359336,53.099999999999994,6671786.015803863,0,0.993218502452612,1.6873210009936253,0,0.0003077286631141717,0
1457,1457,-783346.882288112,1150945.1263287624,6524915.045852307,-7675.964512058368,-157.64885513417073,-893.7397303270974,53.099999999999994,6671786.005798908,0,0.9930831427832539,1.6884795243045756,0,0.00030775417374141913,0
1458,1458,-791022.3193848538,1150786.7051225181,6524016.927524543,-7674.9079644572175,-159.19352191739128,-902.4967243002271,53.099999999999994,6671785.995793118,0,0.9929464502179597,1.689638047618725,0,0.0003077799311167199,0
1459,1459,-798696.6947833278,1150626.7393561471,6523110.052807463,-7673.8411157605115,-160.73797504158944,-911.2525070019087,53.099999999999994,6671785.985786489,0,0.9928084249401851,1.6907965709360748,0,0.00030780593509382927,0
1460,1460,-806369.9981831533,1150465.2292443453,6522194.422918214,-7672.763967400042,-162.28221243383953,-920.0070666803537,53.099999999999994,6671785.975779011,0,0.9926690671351743,1.6919550942566304,0,0.0003078321855250418,0
1461,1461,-814042.2192853884,1150302.1750038809,6521270.039085694,-7671.676520821423,-163.82623202150543,-928.7603915854145,53.099999999999994,6671785.965770675,0,0.9925283769899605,1.693113617580395,0,0.0003078586822611823,0
1462,1462,-821713.3477925431,1150137.5768535945,6520336.902550551,-7670.578777484088,-165.3700317322433,-937.5124699686011,53.099999999999994,6671785.955761471,0,0.9923863546933647,1.6942721409073713,0,0.0003078854251515728,0
1463,1463,-829383.3734085945,1149971.4350143995,6519395.01456518,-7669.470738861296,-166.91360949400433,-946.2632900830961,53.099999999999994,6671785.945751399,0,0.9922430004359959,1.695430664237564,0,0.00030791241404409906,0
1464,1464,-837052.2858389996,1149803.7497092802,6518444.376393723,-7668.352406440119,-168.45696323503765,-955.0128401837707,53.099999999999994,6671785.935740441,0,0.992098314410251,1.6965891875709758,0,0.0003079396487851511,0
1465,1465,-844720.0747907088,1149634.5211632934,6517484.989312065,-7667.223781721447,-170.00009088389294,-963.7611085272005,53.099999999999994,6671785.925728594,0,0.9919522968103145,1.6977477109076107,0,0.00030796712921965383,0
1466,1466,-852386.7299721814,1149463.749603567,6516516.8546078345,-7666.084866219985,-171.5429903694234,-972.508083371681,53.099999999999994,6671785.915715851,0,0.9918049478321577,1.698906234247472,0,0.00030799485519106273,0
1467,1467,-860052.2410933971,1149291.4352592994,6515539.973580401,-7664.935661464248,-173.08565962078825,-981.2537529772441,53.099999999999994,6671785.905702204,0,0.991656267673539,1.7000647575905636,0,0.00030802282654132564,0
1468,1468,-867716.5978658722,1149117.5783617604,6514554.347540872,-7663.776168996562,-174.62809656745588,-989.9981056056728,53.099999999999994,6671785.895687641,0,0.9915062565340037,1.7012232809368888,0,0.0003080510431109543,0
1469,1469,-875379.7900026715,1148942.1791442896,6513559.977812094,-7662.60639037306,-176.17029913920632,-998.7411295205177,53.099999999999994,6671785.885672159,0,0.9913549146148832,1.7023818042864507,0,0.00030807950473894086,0
1470,1470,-883041.8072184229,1148765.2378422967,6512556.865728647,-7661.426327163681,-177.71226526613418,-1007.4828129871127,53.099999999999994,6671785.875655743,0,0.9912022421192954,1.7035403276392533,0,0.0003081082112628247,0
1471,1471,-890702.6392293313,1148586.754693262,6511545.012636846,-7660.235980952169,-179.2539928786514,-1016.2231442725904,53.099999999999994,6671785.865638392,0,0.9910482392521436,1.704698850995301,0,0.0003081371625186521,0
1472,1472,-898362.2757531921,1148406.729936734,6510524.419894739,-7659.035353336067,-180.79547990748992,-1024.9621116458982,53.099999999999994,6671785.855620099,0,0.9908929062201168,1.705857374354596,0,0.0003081663583409988,0
1473,1473,-906020.7065094055,1148225.1638143312,6509495.088872102,-7657.82444592672,-182.33672428370463,-1033.6997033778139,53.099999999999994,6671785.84560085,0,0.99073624323169,1.7070158977171426,0,0.0003081957985629299,0
1474,1474,-913677.9212189894,1148042.0565697406,6508457.02095044,-7656.603260349269,-183.877723938676,-1042.4359077409608,53.099999999999994,6671785.835580644,0,0.9905782504971221,1.708174421082944,0,0.0003082254830160477,0
1475,1475,-921333.9096045941,1147857.4084487173,6507410.217522985,-7655.371798242648,-185.41847680411308,-1051.1707130098255,53.099999999999994,6671785.825559467,0,0.9904189282284576,1.7093329444520038,0,0.0003082554115304822,0
1476,1476,-928988.6613905157,1147671.219699085,6506354.679994693,-7654.130061259588,-186.95898081205587,-1059.9041074607703,53.099999999999994,6671785.815537309,0,0.990258276639525,1.7104914678243255,0,0.0003082855839348336,0
1477,1477,-936642.1663027098,1147483.490570735,6505290.409782243,-7652.8780510666065,-188.49923389487853,-1068.6360793720526,53.099999999999994,6671785.805514168,0,0.9900962959459376,1.711649991199913,0,0.00030831600005625556,0
1478,1478,-944294.4140688056,1147294.2213156263,6504217.408314035,-7651.615769344013,-190.03923398529187,-1077.3666170238378,53.099999999999994,6671785.795490034,0,0.9899329863650917,1.7128085145787695,0,0.000308346659720379,0
1479,1479,-951945.3944181192,1147103.4121877842,6503135.677030189,-7650.3432177859,-191.5789790163463,-1086.0957086982166,53.099999999999994,6671785.785464903,0,0.9897683481161681,1.7139670379608987,0,0.0003083775627513715,0
1480,1480,-959595.0970816681,1146911.063443302,6502045.217382537,-7649.060398100147,-193.11846692143442,-1094.8233426792199,53.099999999999994,6671785.7754387595,0,0.98960238142013,1.715125561346304,0,0.00030840870897189056,0
1481,1481,-967243.5117921841,1146717.1753403388,6500946.030834633,-7647.767312008412,-194.657695634294,-1103.5495072528354,53.099999999999994,6671785.765411604,0,0.9894350864997244,1.7162840847349887,0,0.0003084400982031064,0
1482,1482,-974890.6282841279,1146521.7481391197,6499838.118861739,-7646.463961246133,-196.1966630890106,-1112.2741907070222,53.099999999999994,6671785.755383421,0,0.9892664635794807,1.7174426081269567,0,0.00030847173026471805,0
1483,1483,-982536.4362937025,1146324.7821019355,6498721.482950829,-7645.150347562526,-197.7353672200204,-1120.9973813317272,53.099999999999994,6671785.745354208,0,0.9890965128857105,1.7186011315222118,0,0.0003085036049748756,0
1484,1484,-990180.9255588667,1146126.2774931425,6497596.124600587,-7643.826472720581,-199.273805962113,-1129.719067418901,53.099999999999994,6671785.735323949,0,0.988925234646508,1.719759654920757,0,0.0003085357221502832,0
1485,1485,-997824.0858193496,1145926.2345791622,6496462.045321405,-7642.492338497059,-200.8119772504341,-1138.439237262513,53.099999999999994,6671785.7252926435,0,0.9887526290917485,1.720918178322596,0,0.0003085680816061285,0
1486,1486,-1005465.9068166637,1145724.6536284809,6495319.246635378,-7641.147946682493,-202.34987902048837,-1147.1578791585678,53.099999999999994,6671785.715260285,0,0.9885786964530895,1.722076701727732,0,0.0003086006831561109,0
1487,1487,-1013106.3782941188,1145521.5349116486,6494167.730076305,-7639.793299081182,-203.8875092081422,-1155.87498140512,53.099999999999994,6671785.705226862,0,0.9884034369639694,1.7232352251361698,0,0.0003086335266123818,0
1488,1488,-1020745.4899968363,1145316.87870128,6493007.497189685,-7638.428397511192,-205.42486574962638,-1164.5905323022914,53.099999999999994,6671785.695192368,0,0.9882268508596072,1.724393748547911,0,0.00030866661178567434,0
1489,1489,-1028383.2316717621,1145110.685272053,6491838.549532716,-7637.053243804348,-206.96194658153902,-1173.304520152285,53.099999999999994,6671785.685156796,0,0.9880489383770027,1.7255522719629606,0,0.0003086999384851368,0
1490,1490,-1036019.5930676811,1144902.954900708,6490660.888674295,-7635.667839806237,-208.4987496408482,-1182.0169332594014,53.099999999999994,6671785.67512013,0,0.9878696997549361,1.7267107953813217,0,0.0003087335065184741,0
1491,1491,-1043654.5639352304,1144693.6878660496,6489474.516195009,-7634.272187376204,-210.0352728648948,-1190.7277599300548,53.099999999999994,6671785.665082374,0,0.9876891352339673,1.7278693188029974,0,0.0003087673156918583,0
1492,1492,-1051288.1340269137,1144482.8844489441,6488279.433687144,-7632.8662883873485,-211.57151419139524,-1199.4369884727885,53.099999999999994,6671785.655043517,0,0.9875072450564357,1.7290278422279912,0,0.0003088013658099428,0
1493,1493,-1058920.2930971142,1144270.54493232,6487075.64275467,-7631.450144726522,-213.10747155844422,-1208.1446071982905,53.099999999999994,6671785.64500354,0,0.9873240294664604,1.7301863656563077,0,0.00030883565667592336,0
1494,1494,-1066551.0309021093,1144056.6696011678,6485863.145013249,-7630.023758294328,-214.64314290451762,-1216.8506044194094,53.099999999999994,6671785.634962452,0,0.9871394887099385,1.7313448890879497,0,0.00030887018809141613,0
1495,1495,-1074180.3372000838,1143841.2587425385,6484641.942090228,-7628.587131005116,-216.178526168475,-1225.554968451169,53.099999999999994,6671785.624920234,0,0.986953623034547,1.7325034125229202,0,0.0003089049598565915,0
1496,1496,-1081808.2017511432,1143624.312645545,6483412.035624637,-7627.140264786982,-217.71361928956276,-1234.257687610787,53.099999999999994,6671785.614876884,0,0.98676643268974,1.733661935961223,0,0.00030893997177006605,0
1497,1497,-1089434.6143173287,1143405.8316013603,6482173.427267191,-7625.683161581761,-219.2484202074165,-1242.9587502176857,53.099999999999994,6671785.604832393,0,0.9865779179267502,1.7348204594028624,0,0.0003089752236289612,0
1498,1498,-1097059.5646626295,1143185.8159032178,6480926.118680279,-7624.215823345032,-220.78292686206407,-1251.6581445935133,53.099999999999994,6671785.594786746,0,0.9863880789985879,1.7359789828478411,0,0.0003090107152289199,0
1499,1499,-1104683.0425529978,1142964.2658464105,6479670.111537973,-7622.738252046107,-222.3171371939282,-1260.3558590621549,53.099999999999994,6671785.5847399505,0,0.9861969161600402,1.7371375062961627,0,0.00030904644636397117,0
1500,1500,-1112305.037756362,1142741.1817282909,6478405.407526016,-7621.250449668036,-223.85104914382927,-1269.0518819497509,53.099999999999994,6671785.574691984,0,0.9860044296676718,1.7382960297478312,0,0.00030908241682672203,0
1501,1501,-1119925.54004264,1142516.56384827,6477132.008341825,-7619.7524182075995,-225.38466065298812,-1277.746201584712,53.099999999999994,6671785.564642843,0,0.9858106197798233,1.7394545532028494,0,0.0003091186264082414,0
1502,1502,-1127544.539183753,1142290.412507818,6475849.915694486,-7618.244159675306,-226.91796966302883,-1286.4388062977346,53.099999999999994,6671785.554592517,0,0.9856154867566118,1.740613076661221,0,0.00030915507489804467,0
1503,1503,-1135162.024953641,1142062.728010463,6474559.131304758,-7616.725676095393,-228.4509741159814,-1295.1296844218164,53.099999999999994,6671785.544541013,0,0.9854190308599304,1.7417716001229497,0,0.0003091917620841532,0
1504,1504,-1142777.9871282738,1141833.5106617908,6473259.656905061,-7615.196969505819,-229.98367195428463,-1303.8188242922718,53.099999999999994,6671785.534488307,0,0.9852212523534477,1.742930123588039,0,0.00030922868775305973,0
1505,1505,-1150392.4154856664,1141602.760769445,6471951.494239479,-7613.658041958264,-231.5160611207887,-1312.5062142467493,53.099999999999994,6671785.524434398,0,0.9850221515026074,1.7440886470564922,0,0.00030926585168973184,0
1506,1506,-1158005.2998058924,1141370.4786431254,6470634.64506376,-7612.1088955181285,-233.0481395587581,-1321.191842625245,53.099999999999994,6671785.514379272,0,0.9848217285746279,1.7452471705283128,0,0.00030930325367764045,0
1507,1507,-1165616.6298710979,1141136.664594589,6469309.111145307,-7610.5495322645265,-234.57990521187435,-1329.8756977701194,53.099999999999994,6671785.504322933,0,0.9846199838385021,1.7464056940035046,0,0.00030934089349869356,0
